Date,Hour,Forex,Evenement,Actuel,Forecast,Previous
2010-11-15,15:30:00,USD,Ventes au détail principales (Mensuel),"0,4%",0.004,0.005
2010-11-15,15:30:00,USD,Ventes au détail (Mensuel),"1,2%",0.007,0.007
2010-11-16,11:30:00,GBP,IPC (Annuel),"3,2%",0.031,0.031
2010-11-16,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne,"1,8",-6,-7.2
2010-11-16,12:00:00,EUR,IPC (Annuel),"1,9%",0.019,0.019
2010-11-16,15:30:00,USD,Prix à la production (Mensuel),"0,4%",0.008,0.004
2010-11-17,11:30:00,GBP,Salaire moyen bonus compris,"2,0%",0.021,0.017
2010-11-17,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi,"-3,7K",6.0K,1.3K
2010-11-17,15:30:00,USD,Permis de construire,"0,550M",0.570M,0.550M
2010-11-17,15:30:00,USD,IPC core (Mensuel),"0,0%",0.001,0
2010-11-18,11:30:00,GBP,Ventes au détail (Mensuel),"0,5%",0.002,-0.005
2010-11-18,15:30:00,USD,Inscriptions hebdomadaires au chômage,439K,442K,435K
2010-11-18,17:00:00,USD,Indice manufacturier Fed de Philadelphie,"22,5",4.5,1
2010-11-23,09:00:00,EUR,PIB Allemagne (Trimestriel),"0,7%",0.007,0.007
2010-11-23,10:30:00,EUR,PMI manufacturier Allemagne  ,"58,9",57,56.6
2010-11-23,15:30:00,USD,PIB (Trimestriel)  ,"2,5%",0.024,0.02
2010-11-23,17:00:00,USD,Ventes de logements existants,"4,43M",4.42M,4.53M
2010-11-24,11:30:00,GBP,PIB (Trimestriel)  ,"0,8%",0.008,0.008
2010-11-24,15:30:00,USD,Commandes de biens durables - core (Mensuel),"-2,7%",0.004,0.013
2010-11-24,15:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel),"0,0%",0.001,0
2010-11-24,15:30:00,USD,Inscriptions hebdomadaires au chômage,407K,434K,441K
2010-11-24,17:00:00,USD,Ventes de logements neufs,283K,312K,308K
2010-11-30,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne,-9K,-20K,-3K
2010-11-30,12:00:00,EUR,IPC (Annuel)  ,"1,9%",0.019,0.019
2010-11-30,17:00:00,USD,Confiance des consommateurs - Conference Board,"54,1",52,49.9
2010-01-12,10:55:00,EUR,PMI manufacturier Allemagne,"58,1",58.9,58.9
2010-01-12,11:30:00,GBP,PMI manufacturier,"58,0",54.7,54.4
2010-01-12,15:15:00,USD,Créations d'emplois non agricoles ADP,93K,65K,82K
2010-01-12,17:00:00,USD,Indice PMI manufacturier de l'ISM,"56,6",56.4,56.9
2010-02-12,11:30:00,GBP,PMI construction,"51,8",51.3,51.6
2010-02-12,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt,"1,00%",0.01,0.01
2010-02-12,15:30:00,USD,Inscriptions hebdomadaires au chômage,436K,423K,410K
2010-02-12,17:00:00,USD,Promesses de ventes de logements (Mensuel),"10,4%",-0.009,-0.018
2010-03-12,11:30:00,GBP,PMI services,"53,0",53.2,53.2
2010-03-12,15:30:00,USD,Créations d'emplois dans le secteur non agricole,39K,140K,172K
2010-03-12,15:30:00,USD,Taux de chômage,"9,8%",0.096,0.096
2010-03-12,17:00:00,USD,Indice PMI non manufacturier de l'ISM,"55,0",54.5,54.3
2010-07-12,11:30:00,GBP,Production manufacturière (Mensuel),"0,6%",0.003,0.002
2010-09-12,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt,"0,50%",0.005,0.005
2010-09-12,15:30:00,USD,Inscriptions hebdomadaires au chômage,421K,430K,438K
2010-12-14,11:30:00,GBP,IPC (Annuel),"3,3%",0.032,0.032
2010-12-14,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne,"4,3",3.9,1.8
2010-12-14,15:30:00,USD,Ventes au détail principales (Mensuel),"1,2%",0.006,0.008
2010-12-14,15:30:00,USD,Prix à la production (Mensuel),"0,8%",0.005,0.004
2010-12-14,15:30:00,USD,Ventes au détail (Mensuel),"0,8%",0.005,0.017
2010-12-14,21:15:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2010-12-15,11:30:00,GBP,Salaire moyen bonus compris,"2,2%",0.022,0.02
2010-12-15,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi,"-1,2K",-3.0K,-5.2K
2010-12-15,15:30:00,USD,IPC core (Mensuel),"0,1%",0.001,0
2010-12-16,10:30:00,EUR,PMI manufacturier Allemagne  ,"60,9",58.2,58.1
2010-12-16,11:30:00,GBP,Ventes au détail (Mensuel),"0,3%",0.005,0.007
2010-12-16,12:00:00,EUR,IPC (Annuel),"1,9%",0.019,0.019
2010-12-16,15:30:00,USD,Permis de construire,"0,530M",0.570M,0.550M
2010-12-16,15:30:00,USD,Inscriptions hebdomadaires au chômage,420K,425K,423K
2010-12-16,17:00:00,USD,Indice manufacturier Fed de Philadelphie,"24,3",14.1,22.5
2010-12-22,11:30:00,GBP,PIB (Trimestriel),"0,7%",0.008,0.008
2010-12-22,15:30:00,USD,PIB (Trimestriel),"2,6%",0.027,0.025
2010-12-22,17:00:00,USD,Ventes de logements existants,"4,68M",4.75M,4.43M
2010-12-23,15:30:00,USD,Commandes de biens durables - core (Mensuel),"2,4%",0.01,-0.019
2010-12-23,15:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel),"0,1%",0.001,0
2010-12-23,15:30:00,USD,Inscriptions hebdomadaires au chômage,420K,424K,423K
2010-12-23,17:00:00,USD,Ventes de logements neufs,290K,303K,275K
2010-12-28,17:00:00,USD,Confiance des consommateurs - Conference Board,"52,5",56.1,54.3
2010-12-30,15:30:00,USD,Inscriptions hebdomadaires au chômage,388K,416K,422K
2010-12-30,17:00:00,USD,Promesses de ventes de logements (Mensuel),"3,5%",0.021,0.101
2011-03-01,17:00:00,USD,Indice PMI manufacturier de l'ISM,"57,0",57.3,56.6
2011-04-01,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne,3K,-14K,-8K
2011-04-01,11:30:00,GBP,PMI manufacturier,"58,3",57.5,57.5
2011-04-01,12:00:00,EUR,IPC (Annuel)  ,"2,2%",0.02,0.019
2011-05-01,11:30:00,GBP,PMI construction,"49,1",51.2,51.8
2011-05-01,15:15:00,USD,Créations d'emplois non agricoles ADP,297K,100K,92K
2011-05-01,17:00:00,USD,Indice PMI non manufacturier de l'ISM,"57,1",55.7,55
2011-06-01,11:30:00,GBP,PMI services,"49,7",52.9,53
2011-06-01,15:30:00,USD,Inscriptions hebdomadaires au chômage,409K,405K,391K
2011-07-01,15:30:00,USD,Créations d'emplois dans le secteur non agricole,103K,150K,71K
2011-07-01,15:30:00,USD,Taux de chômage,"9,4%",0.097,0.098
2011-01-13,11:30:00,GBP,Production manufacturière (Mensuel),"0,6%",0.004,0.006
2011-01-13,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt,"0,50%",0.005,0.005
2011-01-13,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt,"1,00%",0.01,0.01
2011-01-13,15:30:00,USD,Inscriptions hebdomadaires au chômage,445K,404K,410K
2011-01-13,15:30:00,USD,Prix à la production (Mensuel),"1,1%",0.007,0.008
2011-01-14,12:00:00,EUR,IPC (Annuel),"2,2%",0.022,0.022
2011-01-14,15:30:00,USD,IPC core (Mensuel),"0,1%",0.001,0.001
2011-01-14,15:30:00,USD,Ventes au détail principales (Mensuel),"0,5%",0.006,0.01
2011-01-14,15:30:00,USD,Ventes au détail (Mensuel),"0,6%",0.007,0.008
2011-01-18,11:30:00,GBP,IPC (Annuel),"3,7%",0.033,0.033
2011-01-18,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne,"15,4",6.3,4.3
2011-01-19,11:30:00,GBP,Salaire moyen bonus compris,"2,1%",0.022,0.021
2011-01-19,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi,"-4,1K",-1.4K,-3.2K
2011-01-19,15:30:00,USD,Permis de construire,"0,640M",0.560M,0.540M
2011-01-20,15:30:00,USD,Inscriptions hebdomadaires au chômage,404K,425K,441K
2011-01-20,17:00:00,USD,Ventes de logements existants,"5,28M",4.80M,4.70M
2011-01-20,17:00:00,USD,Indice manufacturier Fed de Philadelphie,"19,3",21,20.8
2011-01-21,11:30:00,GBP,Ventes au détail (Mensuel),"-0,8%",-0.001,0.004
2011-01-24,10:30:00,EUR,PMI manufacturier Allemagne  ,"60,2",61.1,60.7
2011-01-25,11:30:00,GBP,PIB (Trimestriel)  ,"-0,5%",0.005,0.007
2011-01-25,17:00:00,USD,Confiance des consommateurs - Conference Board,"60,6",53.5,53.3
2011-01-26,17:00:00,USD,Ventes de logements neufs,329K,300K,280K
2011-01-26,21:15:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2011-01-27,15:30:00,USD,Commandes de biens durables - core (Mensuel),"0,5%",0.006,0.045
2011-01-27,15:30:00,USD,Inscriptions hebdomadaires au chômage,454K,408K,403K
2011-01-27,17:00:00,USD,Promesses de ventes de logements (Mensuel),"2,0%",0.008,0.031
2011-01-28,15:30:00,USD,PIB (Trimestriel)  ,"3,2%",0.036,0.026
2011-01-31,12:00:00,EUR,IPC (Annuel)  ,"2,4%",0.023,0.022
2011-01-31,15:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel),"0,0%",0.001,0.001
2011-01-02,10:55:00,EUR,PMI manufacturier Allemagne,"60,5",60.2,60.2
2011-01-02,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne,-13K,-10K,1K
2011-01-02,11:30:00,GBP,PMI manufacturier,"62,0",58.1,58.7
2011-01-02,17:00:00,USD,Indice PMI manufacturier de l'ISM,"60,8",58.2,58.5
2011-02-02,11:30:00,GBP,PMI construction,"53,7",49.7,49.1
2011-02-02,15:15:00,USD,Créations d'emplois non agricoles ADP,187K,150K,247K
2011-03-02,11:30:00,GBP,PMI services,"54,5",51.1,49.7
2011-03-02,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt,"1,00%",0.01,0.01
2011-03-02,15:30:00,USD,Inscriptions hebdomadaires au chômage,415K,425K,457K
2011-03-02,17:00:00,USD,Indice PMI non manufacturier de l'ISM,"59,4",57,57.1
2011-04-02,15:30:00,USD,Créations d'emplois dans le secteur non agricole,36K,150K,121K
2011-04-02,15:30:00,USD,Taux de chômage,"9,0%",0.096,0.094
2011-10-02,11:30:00,GBP,Production manufacturière (Mensuel),"-0,1%",0.005,0.006
2011-10-02,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt,"0,50%",0.005,0.005
2011-10-02,15:30:00,USD,Inscriptions hebdomadaires au chômage,383K,413K,419K
2011-02-15,09:00:00,EUR,PIB Allemagne (Trimestriel)  ,"0,4%",0.005,0.007
2011-02-15,11:30:00,GBP,IPC (Annuel),"4,0%",0.04,0.037
2011-02-15,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne,"15,7",20.2,15.4
2011-02-15,15:30:00,USD,Ventes au détail principales (Mensuel),"0,3%",0.006,0.003
2011-02-15,15:30:00,USD,Ventes au détail (Mensuel),"0,3%",0.005,0.005
2011-02-16,11:30:00,GBP,Salaire moyen bonus compris,"1,8%",0.02,0.021
2011-02-16,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi,"2,4K",-3.3K,-3.4K
2011-02-16,15:30:00,USD,Permis de construire,"0,560M",0.570M,0.630M
2011-02-16,15:30:00,USD,Prix à la production (Mensuel),"0,8%",0.008,0.009
2011-02-17,15:30:00,USD,IPC core (Mensuel),"0,2%",0.001,0.001
2011-02-17,15:30:00,USD,Inscriptions hebdomadaires au chômage,410K,403K,385K
2011-02-17,17:00:00,USD,Indice manufacturier Fed de Philadelphie,"35,9",21,19.3
2011-02-18,11:30:00,GBP,Ventes au détail (Mensuel),"1,9%",0.005,-0.014
2011-02-21,10:30:00,EUR,PMI manufacturier Allemagne  ,"62,6",60.3,60.5
2011-02-22,17:00:00,USD,Confiance des consommateurs - Conference Board,"70,4",65.1,64.8
2011-02-23,17:00:00,USD,Ventes de logements existants,"5,36M",5.23M,5.22M
2011-02-24,09:00:00,EUR,PIB Allemagne (Trimestriel),"0,4%",0.004,0.004
2011-02-24,15:30:00,USD,Commandes de biens durables - core (Mensuel),"-3,6%",0.006,0.03
2011-02-24,15:30:00,USD,Inscriptions hebdomadaires au chômage,391K,405K,413K
2011-02-24,17:00:00,USD,Ventes de logements neufs,284K,310K,325K
2011-02-25,11:30:00,GBP,PIB (Trimestriel)  ,"-0,6%",-0.005,-0.005
2011-02-25,15:30:00,USD,PIB (Trimestriel)  ,"2,8%",0.033,0.032
2011-02-28,12:00:00,EUR,IPC (Annuel),"2,3%",0.024,0.024
2011-02-28,15:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel),"0,1%",0.001,0
2011-02-28,17:00:00,USD,Promesses de ventes de logements (Mensuel),"-2,8%",-0.025,-0.032
2011-01-03,10:55:00,EUR,PMI manufacturier Allemagne,"62,7",62.6,62.6
2011-01-03,10:55:00,EUR,Evolution du nombre de chômeurs Allemagne,-52K,-13K,-18K
2011-01-03,11:30:00,GBP,PMI manufacturier,"61,5",61.5,61.5
2011-01-03,12:00:00,EUR,IPC (Annuel)  ,"2,4%",0.024,0.023
2011-01-03,17:00:00,USD,Indice PMI manufacturier de l'ISM,"61,4",60.9,60.8
2011-02-03,11:30:00,GBP,PMI construction,"56,5",53.1,53.7
2011-02-03,15:15:00,USD,Créations d'emplois non agricoles ADP,217K,175K,189K
2011-03-03,11:30:00,GBP,PMI services,"52,6",54,54.5
2011-03-03,14:45:00,EUR,Décision de la BCE sur les taux d'intérêt,"1,00%",0.01,0.01
2011-03-03,15:30:00,USD,Inscriptions hebdomadaires au chômage,368K,400K,388K
2011-03-03,17:00:00,USD,Indice PMI non manufacturier de l'ISM,"59,7",59.7,59.4
2011-04-03,15:30:00,USD,Créations d'emplois dans le secteur non agricole,192K,180K,63K
2011-04-03,15:30:00,USD,Taux de chômage,"8,9%",0.091,0.09
2011-10-03,11:30:00,GBP,Production manufacturière (Mensuel),"1,0%",0.008,-0.001
2011-10-03,14:00:00,GBP,Décision de la BoE sur les taux d'intérêt,"0,50%",0.005,0.005
2011-10-03,15:30:00,USD,Inscriptions hebdomadaires au chômage,397K,382K,371K
2011-11-03,15:30:00,USD,Ventes au détail principales (Mensuel),"0,7%",0.006,0.006
2011-11-03,15:30:00,USD,Ventes au détail (Mensuel),"1,0%",0.01,0.007
2011-03-15,12:00:00,EUR,Indice ZEW - Sentiment économique Allemagne,"14,1",16,15.7
2011-03-15,20:15:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2011-03-16,11:30:00,GBP,Salaire moyen bonus compris,"2,3%",0.021,0.018
2011-03-16,11:30:00,GBP,Evolution du nombre de demandeurs d'emploi,"-10,2K",1.3K,1.5K
2011-03-16,12:00:00,EUR,IPC (Annuel),"2,4%",0.024,0.024
2011-03-16,14:30:00,USD,Permis de construire,"0,520M",0.570M,0.560M
2011-03-16,14:30:00,USD,Prix à la production (Mensuel),"1,6%",0.006,0.008
2011-03-17,14:30:00,USD,IPC core (Mensuel),"0,2%",0.001,0.002
2011-03-17,14:30:00,USD,Inscriptions hebdomadaires au chômage,385K,387K,401K
2011-03-17,16:00:00,USD,Indice manufacturier Fed de Philadelphie,"43,4",29.9,35.9
2011-03-21,16:00:00,USD,Ventes de logements existants,"4,88M",5.05M,5.40M
2011-03-22,11:30:00,GBP,IPC (Annuel),"4,4%",0.042,0.04
2011-03-23,16:00:00,USD,Ventes de logements neufs,250K,288K,301K
2011-03-24,10:30:00,EUR,PMI manufacturier Allemagne  ,"60,9",62,62.7
2011-03-24,11:30:00,GBP,Ventes au détail (Mensuel),"-0,8%",-0.004,0.015
2011-03-24,14:30:00,USD,Commandes de biens durables - core (Mensuel),"-0,6%",0.018,-0.03
2011-03-24,14:30:00,USD,Inscriptions hebdomadaires au chômage,382K,384K,387K
2011-03-25,14:30:00,USD,PIB (Trimestriel),"3,1%",0.029,0.028
2011-03-28,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel),"0,2%",0.002,0.002
2011-03-28,16:00:00,USD,Promesses de ventes de logements (Mensuel),"2,1%",0.003,-0.028
2011-03-29,10:30:00,GBP,PIB (Trimestriel),"-0,5%",-0.006,-0.006
2011-03-29,16:00:00,USD,Confiance des consommateurs - Conference Board,"63,4",65,72
2011-03-30,14:15:00,USD,Créations d'emplois non agricoles ADP,201K,210K,208K
2011-03-31,09:55:00,EUR,Evolution du nombre de chômeurs Allemagne,-55K,-29K,-54K
2011-03-31,11:00:00,EUR,IPC (Annuel)  ,"2,6%",0.024,0.024
2011-03-31,14:30:00,USD,Inscriptions hebdomadaires au chômage,388K,380K,394K
2011-01-04,10:30:00,GBP,PMI manufacturier,"57,1",60.9,60.9
2011-01-04,14:30:00,USD,Créations d'emplois dans le secteur non agricole,216K,188K,194K
2011-01-04,14:30:00,USD,Taux de chômage,"8,8%",0.089,0.089
2011-01-04,16:00:00,USD,Indice PMI manufacturier de l'ISM,"61,2",61,61.4
2011-04-04,10:30:00,GBP,PMI construction,"56,4",54.8,56.5
2011-05-04,10:30:00,GBP,PMI services,"57,1",52.9,52.6
2011-05-04,16:00:00,USD,Indice PMI non manufacturier de l'ISM,"57,3",60,59.7
2011-06-04,10:30:00,GBP,Production manufacturière (Mensuel),"0,0%",0.005,0.009
2011-07-04,13:00:00,GBP,Décision de la BoE sur les taux d'intérêt,"0,50%",0.005,0.005
2011-07-04,13:45:00,EUR,Décision de la BCE sur les taux d'intérêt,"1,25%",0.0125,0.01
2011-07-04,14:30:00,USD,Inscriptions hebdomadaires au chômage,382K,385K,392K
2011-12-04,10:30:00,GBP,IPC (Annuel),"4,0%",0.044,0.044
2011-12-04,11:00:00,EUR,Indice ZEW - Sentiment économique Allemagne,"7,6",11.3,14.1
2011-04-13,10:30:00,GBP,Salaire moyen bonus compris,"2,0%",0.026,0.023
2011-04-13,10:30:00,GBP,Evolution du nombre de demandeurs d'emploi,"0,7K",-3.0K,-8.5K
2011-04-13,14:30:00,USD,Ventes au détail principales (Mensuel),"0,8%",0.008,0.011
2011-04-13,14:30:00,USD,Ventes au détail (Mensuel),"0,4%",0.005,0.011
2011-04-14,14:30:00,USD,Inscriptions hebdomadaires au chômage,412K,380K,385K
2011-04-14,14:30:00,USD,Prix à la production (Mensuel),"0,7%",0.01,0.016
2011-04-15,11:00:00,EUR,IPC (Annuel),"2,7%",0.026,0.026
2011-04-15,14:30:00,USD,IPC core (Mensuel),"0,1%",0.002,0.002
2011-04-19,09:30:00,EUR,PMI manufacturier Allemagne  ,"61,7",60.1,60.9
2011-04-19,14:30:00,USD,Permis de construire,"0,590M",0.540M,0.530M
2011-04-20,16:00:00,USD,Ventes de logements existants,"5,10M",5.00M,4.92M
2011-04-21,10:30:00,GBP,Ventes au détail (Mensuel),"0,2%",-0.005,-0.009
2011-04-21,14:30:00,USD,Inscriptions hebdomadaires au chômage,403K,390K,416K
2011-04-21,16:00:00,USD,Indice manufacturier Fed de Philadelphie,"18,5",36.8,43.4
2011-04-25,16:00:00,USD,Ventes de logements neufs,300K,280K,270K
2011-04-26,16:00:00,USD,Confiance des consommateurs - Conference Board,"65,4",64.4,63.8
2011-04-27,10:30:00,GBP,PIB (Trimestriel)  ,"0,5%",0.005,-0.005
2011-04-27,14:30:00,USD,Commandes de biens durables - core (Mensuel),"1,3%",0.016,0.006
2011-04-27,18:30:00,USD,Décision de la FED sur les taux d'intérêt,"0,25%",0.0025,0.0025
2011-04-28,09:55:00,EUR,Evolution du nombre de chômeurs Allemagne,-37K,-36K,-55K
2011-04-28,14:30:00,USD,PIB (Trimestriel)  ,"1,8%",0.017,0.031
2011-04-28,14:30:00,USD,Inscriptions hebdomadaires au chômage,429K,390K,404K
2011-04-28,16:00:00,USD,Promesses de ventes de logements (Mensuel),"5,1%",0.015,0.007
2011-04-29,11:00:00,EUR,IPC (Annuel)  ,"2,8%",0.027,0.027
2011-04-29,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel),"0,1%",0.001,0.002
2011-02-05,09:55:00,EUR,PMI manufacturier Allemagne,"62,0",61.7,61.7
2011-02-05,16:00:00,USD,Indice PMI manufacturier de l'ISM,"60,4",59.7,61.2
2011-03-05,10:30:00,GBP,PMI manufacturier,"54,6",57,56.7
2011-04-05,10:30:00,GBP,PMI construction,"53,3",55.9,56.4
2011-04-05,14:15:00,USD,Créations d'emplois non agricoles ADP,179K,200K,207K
2011-04-05,16:00:00,USD,Indice PMI non manufacturier de l'ISM,"52,8",57.4,57.3
2011-05-05,10:30:00,GBP,PMI services,"54,3",56,57.1
2011-05-05,13:00:00,GBP,Décision de la BoE sur les taux d'intérêt,"0,50%",0.005,0.005
2011-05-05,13:45:00,EUR,Décision de la BCE sur les taux d'intérêt,"1,25%",0.0125,0.0125
2011-05-05,14:30:00,USD,Inscriptions hebdomadaires au chômage,474K,400K,431K
2011-06-05,14:30:00,USD,Créations d'emplois dans le secteur non agricole,244K,185K,221K
2011-06-05,14:30:00,USD,Taux de chômage,"9,0%",0.088,0.088
2011-12-05,10:30:00,GBP,Production manufacturière (Mensuel),"0,2%",0.003,0
2011-12-05,14:30:00,USD,Ventes au détail principales (Mensuel),"0,6%",0.006,0.012
2011-12-05,14:30:00,USD,Inscriptions hebdomadaires au chômage,434K,430K,478K
2011-12-05,14:30:00,USD,Prix à la production (Mensuel),"0,8%",0.006,0.007
2011-12-05,14:30:00,USD,Ventes au détail (Mensuel),"0,5%",0.006,0.009
2011-05-13,08:00:00,EUR,PIB Allemagne (Trimestriel)  ,"1,5%",0.009,0.004
2011-05-13,14:30:00,USD,IPC core (Mensuel),"0,2%",0.002,0.001
2011-05-16,11:00:00,EUR,IPC (Annuel),"2,8%",0.028,0.028
2011-05-17,10:30:00,GBP,IPC (Annuel),"4,5%",0.041,0.04
2011-05-17,11:00:00,EUR,Indice ZEW - Sentiment économique Allemagne,"3,1",4.7,7.6
2011-05-17,14:30:00,USD,Permis de construire,"0,550M",0.590M,0.570M
2011-05-18,10:30:00,GBP,Salaire moyen bonus compris,"2,3%",0.02,0.021
2011-05-18,10:30:00,GBP,Evolution du nombre de demandeurs d'emploi,"12,4K",0.5K,6.4K
2011-05-19,10:30:00,GBP,Ventes au détail (Mensuel),"1,1%",0.01,0.003
2011-05-19,14:30:00,USD,Inscriptions hebdomadaires au chômage,409K,420K,438K
2011-05-19,16:00:00,USD,Ventes de logements existants,"5,05M",5.22M,5.09M
2011-05-19,16:00:00,USD,Indice manufacturier Fed de Philadelphie,"3,9",20,18.5
2011-05-23,09:30:00,EUR,PMI manufacturier Allemagne  ,"58,2",61.2,62
2011-05-24,08:00:00,EUR,PIB Allemagne (Trimestriel),"1,5%",0.015,0.015
2011-05-24,16:00:00,USD,Ventes de logements neufs,323K,305K,301K
2011-05-25,10:30:00,GBP,PIB (Trimestriel)  ,"0,5%",0.005,0.005
2011-05-25,14:30:00,USD,Commandes de biens durables - core (Mensuel),"-1,5%",0.006,0.025
2011-05-26,14:30:00,USD,PIB (Trimestriel)  ,"1,8%",0.022,0.018
2011-05-26,14:30:00,USD,Inscriptions hebdomadaires au chômage,424K,400K,414K
2011-05-27,14:30:00,USD,PCE core - Indice des prix à la consommation des ménages (Mensuel),"0,2%",0.002,0.001
2011-05-27,16:00:00,USD,Promesses de ventes de logements (Mensuel),"-11,6%",-0.01,0.035
2011-05-31,09:55:00,EUR,Evolution du nombre de chômeurs Allemagne,-8K,-31K,-33K
2011-05-31,11:00:00,EUR,IPC (Annuel)  ,"2,7%",0.028,0.028
2011-05-31,16:00:00,USD,Confiance des consommateurs - Conference Board,"60,8",66.3,66
2011-01-06,09:55:00,EUR,PMI manufacturier Allemagne,"57,7",58.2,58.2
2011-01-06,10:30:00,GBP,PMI manufacturier,"52,1",54.2,54.4
2011-01-06,14:15:00,USD,Créations d'emplois non agricoles ADP,38K,178K,177K
2011-01-06,16:00:00,USD,Indice PMI manufacturier de l'ISM,"53,5",57.5,60.4
2011-02-06,10:30:00,GBP,PMI construction,"54,0",53.5,53.3
2011-02-06,14:30:00,USD,Inscriptions hebdomadaires au chômage,422K,420K,428K
2011-03-06,10:30:00,GBP,PMI services,"53,8",54.2,54.3
2011-03-06,14:30:00,USD,Créations d'emplois dans le secteur non agricole,54K,169K,232K
2011-03-06,14:30:00,USD,Taux de chômage,"9,1%",0.09,0.09
2011-03-06,16:00:00,USD,Indice PMI non manufacturier de l'ISM,"54,6",54,52.8
2011-09-06,13:00:00,GBP,Décision de la BoE sur les taux d'intérêt,"0,50%",0.005,0.005
2011-09-06,13:45:00,EUR,Décision de la BCE sur les taux d'intérêt,"1,25%",0.0125,0.0125
2011-09-06,14:30:00,USD,Inscriptions hebdomadaires au chômage,427K,423K,426K
2011-10-06,10:30:00,GBP,Production manufacturière (Mensuel),"-1,5%",-0.001,0.002
2011-06-14,10:30:00,GBP,IPC (Annuel),"4,5%",0.045,0.045
2011-06-14,14:30:00,USD,Ventes au détail principales (Mensuel),"0,3%",0.002,0.005
2011-06-14,14:30:00,USD,Prix à la production (Mensuel),"0,2%",0.001,0.008
2011-06-14,14:30:00,USD,Ventes au détail (Mensuel),"-0,2%",-0.007,0.003
2011-06-15,10:30:00,GBP,Salaire moyen bonus compris,"1,8%",0.021,0.024
2011-06-15,10:30:00,GBP,Evolution du nombre de demandeurs d'emploi,"19,6K",6.5K,16.9K
2011-06-15,14:30:00,USD,IPC core (Mensuel),"0,3%",0.002,0.002
